# dialogue_ru.tsv — перевод реплик, записываемый прямо в базу Dialogue System.
# Колонки: conversationId | entryId | перевод.  Ищется по паре id, кладётся в поле «ru».
# Строки с # пропускаются. « \n » разворачивается в перенос строки.
#
# --- LOCKED (2026-08-29): согласовано с пользователем ---
#
# Реплики, у которых перевода в игре не было вовсе
214	117	Мне это прекрасно известно — потому я её и купил как надёжное вложение. Разве это противоречит какому-нибудь закону?
214	118	Что до дневника — признаю лишь часть. Я лично вёл с Генри честные переговоры и выказал искренность. Он отказался, что было его правом, и я уважил его решение, не настаивая. Принуждение было бы неуместно. А что до якобы «угроз», о которых сказано в дневнике, — ничего подобного не было!
214	119	А, это. Круг моих занятий всегда был широк; двуногий летучий дракон — лишь одно из существ, достойных изучения в этом огромном мире. Неужели вы всерьёз намерены обвинить меня на основании одной книги?
214	120	Либо нашёлся злоумышленник, который выдал себя за меня, чтобы меня подставить и запятнать моё имя. Либо это бред напуганного фермера, порождённый страхом и обратившийся в посмертную клевету!
214	121	Восхищаюсь вашей проницательностью и упорством — так давайте сторгуемся. Семьи Генри больше нет, виверны тоже, так что дам вам тридцать серебряных. Вы молчите — и делу конец. Что скажете?
214	125	[Успех] Ну что ж. Просите вы баснословно, но раз дело зашло так далеко — выбора, пожалуй, нет.
214	127	Какая жалость. Что ж, тогда прошу вас хранить это в тайне вечно.
214	129	Мудрый выбор — с умными людьми всегда приятно иметь дело. Теперь можете осмотреть моё поместье не спеша. Чувствуйте себя как дома.
219	2	Какой здравомыслящий человек станет бродить по улицам в кандалах средь бела дня?
219	3	Раб?..
219	6	Такого человека мне не встречалось.
219	10	Расскажи, как выглядит этот раб.
219	12	Встречу — буду высматривать его для тебя.
219	14	Уйди он из города — вот это была бы беда. Не найду этого малого — мне несдобровать! Выпорют, а то и пытать станут… Ох, влип я по самое некуда. И как я мог пообещать ему глоток свежего воздуха? Как я мог быть таким наивным?
219	15	Ну, всякое случается… ты и правда так расстроен?
219	16	Хочу спросить тебя ещё кое о чём.
219	17	Тебе бы у этого беглеца поучиться.
219	19	Да-да… прискорбно, но так вышло.
219	20	Сбежать? Не будь дураком. Осмелься я сбежать из Стиррупа — конец один из двух: либо лесное зверьё сожрёт заживо, либо поймают и за побег самого в рабы обратят.
219	23	Спасибо! Раб был темнокожий и говорил со странным выговором. Знаю, таких в Стиррупе хватает, так что уж постарайся.
219	26	Незнакомец, помоги мне найти беглого раба — и этот мешок монет твой.
219	27	Эй, есть что-нибудь?
219	28	Расскажи ещё раз про этого раба.
219	29	Это кандалы? Сломанные. Нашлись у ученика кузнеца.
219	32	Проклятье! И как я кузнеца пропустил… хорошо хоть у тебя нашлось. Ловко он. Помоги мне выманить его сюда и схватить.
219	38	Как продвигаются поиски, друг мой?
219	39	А что если я тебе заплачу, ты возьмёшь эти кандалы и скажешь хозяину, что раб не выжил?
219	53	(20 серебряных монет) Бери деньги и проваливай. Ну! Живо!
219	54	Сейчас у меня столько нет.
219	55	(Достаёт оружие) Смотри, чтобы врата ада не прищемили тебе зад, работорговец.
219	56	Впрочем, я передумаю.
219	57	Вот такого я не предусмотрел! Живее, ребята! Подходите, каждому по 2 серебряных, и никому ни слова о том, что видели. А если вернусь и мне надерут зад — помяните меня добрым словом.
219	60	Я скорее умру, чем стану помогать таким, как ты… лучше возьмись за ум, пока я тебя не заставила.
219	63	Дай подумать… тёмная кожа и кандалы на ногах. Он не из Фрилендов, а откуда — не знаю. Такого выговора я в жизни не слыхал!
219	64	Похоже, его выговор тебе не по нраву.
219	66	Так говорили при мне лишь несколько человек. И все они, без исключения, были рабами.
219	67	Кто-то говорил, что видел человека в кандалах на северо-восточной стороне города. Я ничего не нашёл.
219	69	Да, хочу хоть раз сделать доброе дело.
219	70	А если я предложу другую сделку — и оба останемся в выигрыше?
219	71	Довольно, назови цену.
219	74	Сердце у тебя доброе, друг мой. Я бы так не поступил.
219	75	Насчёт той сделки.
219	82	Эти кандалы нашлись в доме кузнеца. Тебе они знакомы?
220	1	Эй, чего надо? Я тут по железу упражняюсь.
220	3	Выговор у тебя занятный.
220	4	Скажу прямо, Винс: тебя ищут очень опасные люди.
220	6	Зови меня Винс, учусь кузнечному делу у Палмера, больше и говорить нечего.
220	7	Я не из Фрилендов. Язык этот мне чужой.
220	8	Ой? Чего ты… о чём ты? Нет, я не… мне нельзя обратно!
220	9	Постой! Даже если ты говоришь правду — это слишком опасно. Дом его далеко, а дорога кишит работорговцами да чудовищами. Винсу лучше остаться в кузнице.
220	11	Почему вы так стоите за Винса?
220	12	(Ложь) Работорговцы рано или поздно его найдут, и если Винс не уйдёт из города… кончится это худо.
220	15	Винс мне как сын. Не знаю, что бы я с собой сделал, случись с ним что.
220	16	Винс здесь обжился. Он в полной безопасности, укрыт от этих полоумных ублюдков. Никто его не найдёт.
220	17	(Ложь) Не спешите себя хвалить. Я знаю человека, который сумеет вывезти Винса отсюда и вернуть туда, откуда он родом.
220	22	Молю тебя, не дай им забрать меня…
220	24	Не могу я сейчас уйти… ты мне как родня: дал кров и учишь ремеслу. Пора мне домой. Хорошо было с тобой знаться.
220	27	Спасибо, добрый человек. С твоей помощью я заживу по-людски.
220	33	Без тебя жизнь моя опустела бы.
220	40	Давно ты учишься у Палмера?
220	41	Как тебе тут живётся?
220	43	Я только приехал, учусь недолго.
220	44	Хорошо! Палмер оказался щедр и пустил меня жить к себе. Всему, что знаю о кузнечном деле, научил меня он.
220	46	Знаю я немного. О чём хочешь спросить?
220	50	Не отвлекайся, Винс! Ты уже закончил работу?
220	51	Незнакомец, чем могу помочь? Ученику моему ещё многому учиться, так что оставь его в покое, прошу.
220	54	Это… это я подобрал. Оно не моё! Не мешай мне… надо работать.
220	55	Мне нужно снаряжение — есть у тебя?
220	56	Спроси Палмера, у него много чего есть. Я пока только учусь.
220	57	(Ложь) Не пугайся, я здесь не затем, чтобы тебя схватить, — я отвезу тебя домой. В Стиррупе небезопасно.
220	59	Домой… ты правду говоришь… я правда ещё могу вернуться домой?..
220	60	У меня… при себе ничего нет…
220	61	Я заплачу! Никто у меня Винса не отнимет!
220	62	Родные края… давно я туда не возвращался, почти забыл, каков он, дом. Хочу домой…
220	63	Прощай, Палмер. Спасибо, что всегда обо мне заботился. Пора мне домой.
220	64	Да, Палмер. Я доделаю ту работу, что вы мне поручили.
220	65	Прости, Палмер, я тебе ничего этого не говорил…
220	68	(Ложь) Мне попалась записка от работорговца. В ней говорилось о твоих родных краях, и один странствующий торговец брался помочь тебе добраться домой.
220	99	Кого я вижу? Мой добрый друг, и… никак раб за ним следом! Ах, давненько не виделись.
220	100	Нэш? Нет, пусти! Оставьте меня! Вы все бесы! Все до одного!
220	101	Не вините меня, я просто зарабатываю на жизнь.
220	102	Если ты сбежишь, всю вину придётся взять на себя Нэшу.
220	105	Не кори себя. Он всего лишь раб! Бери деньги и ступай своей дорогой.
67	2	Ты хозяин этой таверны?
67	3	У тебя есть Мансеро?
67	11	Меня спрашивали об этом бессчётное число раз, и отвечаю я всегда одинаково. Слушай внимательно! Когда я только пришёл в эту таверну, это было захудалое местечко. А потом Богиня судьбы вдруг мне улыбнулась, и я создал напиток совершенного вкуса — тот самый, что мы теперь зовём «Поцелуй Дьявола».
67	19	Можно чего-нибудь выпить?
67	21	Босс, до меня дошло, что банде Голубых Глаз нужна кое-какая услуга. Сведёшь меня с ними?
67	23	До меня доходили слухи. А я никогда не прочь заработать пару монет.
67	28	(Конец) Спасибо, друг.
67	29	Проклятые ублюдки... Сходи в винную лавку и поспрашивай. Найдёшь её за Гильдией наёмников. Скажи, что тебя послала Рида Ислейр, — они поймут.
67	30	Где мне найти банду Голубых Глаз?
67	31	Ты знаешь, где здесь чёрный рынок рабов?
67	34	[Убеждение] Говорят, ты любишь заводить друзей. Скажи, где чёрный рынок, — и будешь вправе просить об услуге. Долги я отдаю сполна.
67	38	[Провал: [var=Persuade]/2] Да, друзей я и правда люблю заводить. Но только полезных, а ты, приятель, для меня никто.
67	40	В городе недавно не видели чужака в кандалах?
67	41	Ну... влипать в неприятности — обычное дело для искателей приключений. На его месте я бы первым делом искал, как снять кандалы. Может, городской кузнец что-то подскажет. Живёт он на северо-востоке города, в доме с наковальней у порога.
67	42	Слушай, мне нужна бутылка Мансеро, во что бы то ни стало. Уверен, способ у тебя найдётся.
67	44	Но доброе сердце — не разменная монета. С чего бы мне тебе помогать?
67	46	[Торг] Дело срочное. Как насчёт тридцати серебряных?
67	47	[Убеждение] Никогда не помешает, чтобы искатель приключений остался у тебя в долгу. Думаю, мы можем быть полезны друг другу.
67	48	[Запугивание] Гони бутылку сейчас же, или оставлю тебя стервятникам!
67	49	Как щедро. В деловом партнёре я это всегда ценю.
67	50	Тогда бери. И будем надеяться, что это лишь начало наших дел.
67	52	[Успех] Что ж, по крайней мере выгода обоюдная. Договорились.
67	53	[Провал: [var=Persuade]/1] Нет, забудь. Знакомств у меня и без того хватает с избытком.
67	54	[Провал: [var=Bargain]/2] Извини, бутылок у меня всего ничего. Каждая должна пойти в дело с толком.
67	55	[Успех] Эй, остынь и забирай. Кто знает, что учудит такой, как ты, если отказать.
67	56	[Провал: [var=Bargain]/10] Не хотелось бы звать своих приятелей — они вечно громят мне заведение, да и переговорщики из них так себе. Так что сделаю вид, что ничего не слышал. А ты кончай молоть чушь и постарайся, чтобы дверь не ушибла тебя на выходе.
215	1	Ага, приветствую, путник. Скажите, юнец, вы любите алхимию?
215	2	Добро пожаловать в моё жилище. У меня самый полный выбор алхимических материалов в Стиррупе. Желаете чего-нибудь?
215	3	Расскажите о себе.
215	4	Вы хорошо разбираетесь в алхимии?
215	7	Во всём Стиррупе вы не найдёте никого искушённее меня в алхимии. Магия и зелья занимают меня больше всего на свете.
215	43	Расскажите мне о Стиррупе.
215	50	Алхимия мне очень по душе, это увлекательно.
215	51	Какая бестактность. Это вас не касается.
215	52	Ненавижу алхимию. Она только и делает, что сбивает людей с пути.
215	53	Ха, ничего удивительного. И правда, всё меньше молодёжи нынче берётся за изучение алхимии...
215	54	Вот и славно! Нынче не много молодых людей любит алхимию.
215	55	Вы всех об этом спрашиваете, кто заходит в лавку?
215	58	Разумеется, мне надо знать, не покупатель ли вы! У меня в Стиррупе самый большой выбор алхимических материалов.
215	68	(Магазин) Мне нужны кое-какие алхимические материалы.
215	72	Давно вы здесь живёте?
215	74	Это не моё дело. Меня заботят только мои травы да тигли.
215	75	Так давно, что и вспомнить толком нечего. Я жила в Стиррупе ещё до вашего рождения.
215	76	Моя история? Рассказывать почти нечего. Я всего лишь алхимик и собирательница редкостей.
215	77	Всё, что достойно собрания: древние магические артефакты, оружие изысканной работы, редкие алхимические материалы... а ещё образцы всяких редкостей и разновидности помрачнее — души умерших, а порой... и особая кровь... Видите? Собираю я многое: женщина я разносторонне любопытная.
215	78	Конечно, взгляните на то, что стоит в этой комнате. С удовольствием продам, если цена окажется подходящей.
215	79	Ах, стоит мне заговорить о собрании, как я увлекаюсь. Простите, юнец. Что вам ещё угодно?
215	80	Стирруп всегда был шумным и беспорядочным. Здесь полно аптекарей и магов-изгнанников — для торговли это самое то.
215	82	Хорошо, что вам угодно?
215	83	У меня есть белый цветок. Вот, позвольте показать.
215	84	Дайте-ка взглянуть… это колокольчик. Возле Стиррупа такие не растут. Хотя… цветок самый обыкновенный, к алхимии отношения не имеет.
215	85	Дайте-ка взглянуть… это колокольчик. Возле Стиррупа такие не растут. Хотя… цветок самый обыкновенный, к алхимии отношения не имеет.
215	89	(Уйти) Я подумаю.
215	91	У меня тут торговля. Если желаете, продам по хорошей цене.
215	94	Я бы с радостью показала вам этот жадеит, да он заперт в ларце на втором этаже. К тому же у меня хватает дел.
215	95	[Убеждение] Мне очень нужен этот жадеит, это вопрос жизни и смерти. У меня всего одна серебряная монета — примете такое предложение?
215	96	[Провал: [var=Persuade]/5] Не говорите глупостей, друг мой. На одну серебряную монету не купишь и приличной бутылки вина, не то что такой прекрасный камень.
215	99	Если он вам и правда нужен, отдам за 10 серебряных.
215	100	Ладно, по рукам.
215	104	[Успех] А вы и впрямь человек знающий. Против такой цены не поспоришь... камень ваш.
215	105	[Успех] Что ж, по рукам. За 3 серебряных он ваш. Я... я не хочу неприятностей, мне бы просто немного заработать.
215	106	[Провал: [var=Bargain]/4] В Стиррупе такие приёмы не работают. Особу моего положения и достатка вашими жалкими угрозами не проймёшь. Придержите нрав, если собираетесь вести здесь дела.
215	109	Приятной торговли. И удачи.
320	1	Кто вы? Я Фрейк, наставник академии. У вас что-то срочное?
320	2	Декан сказал, что наставник здесь вы. Мне хотелось бы подробнее узнать о ремесле барда.
320	4	Мудрый выбор. Владение инструментом — ключ к ремеслу барда, а наша школа инструментальной музыки в академии первая. Если хотите пойти ко мне в ученики — что ж, прекрасно, но у меня есть свои мерки.
320	5	(Уйти) Спасибо за рассказ.
320	6	Вот и пришли. Я к состязанию готов — думаю, что и выиграю.
320	7	Как вы готовились?
320	10	Честно говоря, будет непросто. Состязание открытое, и пение Маса с его текстами тронет множество простых людей, ничего не смыслящих в музыке. Мне это не на руку. Будь дело в банкетном зале для знати, у меня не было бы причин проиграть.
320	11	Мне нужно что-нибудь для вас сделать?
320	13	Да, я вам помогу.
320	14	На такое я не пойду.
320	15	Прекрасно, я сдержу обещание, когда дело будет сделано. Зелье попросите у Когана. Стакан Маса должен стоять в его кабинете на втором этаже.
320	16	Сейчас начну варить зелье, только чеснока не хватает. Не принесёте немного чеснока? Остальное я подготовлю.
320	17	(Конец) Хорошо. Поищу чеснок.
320	18	Ну, как успехи?
320	19	Сделано, и следов не осталось.
320	20	(Уйти) Пока нет.
320	21	Превосходно! Благодарю, вот ваша плата, прошу, возьмите. И не забудьте: всё это между нами. Об остальном поговорим после состязания.
320	22	(Взять награду) Хорошо.
320	23	Я это состязание выиграю, но потренируюсь ещё немного. Откровенно говоря, я бы с Масом и не связывался... покуда он не связывается со мной.
320	25	Полагаю, вам лучше уйти.
320	27	Жаль, что всё вышло наружу, да ещё при декане. И всё же я могу обучить вас пути барда.
320	28	Да, прошу вас, научите меня.
320	30	Состязание вышло для меня весьма прибыльным, хотя это и следует считать представлением. Пожалуй, из нас с Масом вышли бы неплохие союзники.
320	32	По-моему, вам лучше попросить кого-нибудь другого.
320	33	Ничего страшного, дело это необычное, и отказ ваш вполне ожидаем. Прошу лишь, не говорите нашему декану. Будет скверно, если он узнает о столь неблаговидных моих замыслах.
320	34	Ничего страшного, дело это необычное, и отказ ваш вполне ожидаем. Прошу лишь, не говорите нашему декану. Будет скверно, если он узнает о столь неблаговидных моих замыслах.
320	35	А что за человек другой наставник, Мас?
320	36	Мас? Он популярен, но этим всё и исчерпывается. Многие мои ученики, окончив академию, стали видными людьми во Фрилендах. У него учеников тоже было немало, да только почти все — люди самые обыкновенные. Это и показывает, насколько его взгляды приземлённы и несообразны.
320	37	Вы считаете, что игра на инструменте — самое главное?
320	38	К слову, Мас сторонится меня уже больше года. Ученики у него по большей части дети рабочих да фермеров. Грубые, невоспитанные, вечно затевали ссоры с моими. Да и с самого начала эти люди были не того сословия, что мои ученики.
320	39	Разумеется, разве бард не обязан владеть инструментами? Только безупречная игра принесёт вам расположение важных особ и достойное будущее. А пение? Откровенно говоря, петь может всякий, кто не лишён слуха начисто. Никакого искусства тут нет. Мас же попросту не занимается техникой игры. Рано или поздно ремесло барда придёт в упадок... и постарается для этого он.
320	40	Хотя следовало бы выбрать мелодию попроще, верно? Проиграй я — Мас нашёл бы способ и вовсе выжить меня из академии. Мне нужно было наверняка обеспечить себе победу.
320	41	Почему не поручите это своим ученикам?
320	42	Я думал попросить об этом Когана, самого надёжного своего ученика. Но если мой ученик войдёт в кабинет Маса без спроса, это вызовет подозрения. Вы человек посторонний — вам это сделать сподручнее.
320	44	Вот и всё, что необходимо барду. Жаль, что у меня нет времени учить вас чему-то более тонкому.
200	1	Прошу, говорите потише, путник. Пусть он хоть немного побудет в покое.
200	2	Кто это лежит на кровати?
200	3	А, он? Да... видал он и лучшие дни.
200	5	Это мой отец. Годы наконец взяли своё. Хочу лишь побыть с ним его последние дни.
200	7	Опять семейные неурядицы? А бедняга и правда борется за жизнь... какая жалость.
200	9	Как жестоко такое говорить. Запомни: и твой день придёт. Судьба беспощадна.
200	10	Не понимаю, как у вас язык поворачивается говорить такую мерзость. Пусть мы и бедны, но вы оскорбили меня и моего отца. Убирайтесь, чудовище!
200	12	Вы всё ещё здесь? Уходите... сейчас же.
200	14	Надеюсь, он будет счастлив, пусть даже мною и не гордится.
200	15	Когда отец был молод, он был воином, искателем приключений, наёмником. Он хотел, чтобы я вырос таким же храбрым и умелым, как он. Но я отказался идти по его стопам и полюбил поэзию, театр и искусство.
200	16	И у него отец на редкость несгибаемый.
200	17	Слышите, как он бормочет? Он любит мантро, когда удаётся достать. Раньше крепкое спиртное найти было нетрудно, а в последнее время оно стало редкостью. Говорят, это как-то связано с бандитскими стычками в округе.
200	18	Надеюсь, однажды он будет мной гордиться. Хотя дней у него, боюсь, осталось немного.
200	19	Хозяин таверны сказал, что нет, и в винной лавке ответили то же самое... Думаю, они просто меня презирают, но что мне поделать? Путник, прошу вас, помогите мне найти бутылку мантро. Это меньшее, что я могу для него сделать.
200	20	Обещать не могу, но сделаю всё, что в моих силах.
200	21	И всё это из-за бутылки вина... нелепо... право, злая шутка.
200	22	(Передать мантро) У меня есть мантро. Прошу, возьмите — пусть отец порадуется.
200	24	Эй, что за спешка?
200	25	(Мантро) Вот, держите.
200	26	Как ваш отец?
200	27	Ему всё хуже, и боюсь, осталось ему недолго.
200	30	Мантро! От этого вкуса накатывает тоска по прошлому. Всякий раз вспоминаю былые дни, как мы с Люком ходили бить уток.
200	31	Отец, прошу, ты слышишь меня? Неужели ты будешь любить меня, только если я пойду твоей дорогой? У меня ведь тоже есть свои надежды и мечты... просто... отец, прошу, выслушай меня.
200	33	Покойся с миром, отец. Да благословит тебя Айвис навеки.
200	38	Соболезную вашей утрате. Держитесь.
200	39	И всё же спасибо. У вас доброе сердце.
200	40	Что вы наделали? Отец! Отец!
200	41	Вы за это заплатите!
200	43	Ты позоришь нас... позор тебе!
200	51	А ты... я разобью твою лютню! Держись от меня подальше и не смей больше показываться мне в этом пёстром тряпье!
200	55	Ты мне не сын. Кхе... кхе... не было бы у меня такого жалкого сына... кхе... никогда...
200	57	Какой злобный, желчный старик. При всём уважении — скатертью дорога.
200	58	У вас с отцом всегда всё было так натянуто?
200	59	Я его не виню. В конце концов, у него были свои причины. Когда я был ребёнком, на нашу семью напали волки на просёлочной дороге, и отец не сумел защитить мать. Этот рубец остался у него на всю жизнь. Он всегда хотел, чтобы я вырос сильным и надёжным, как он сам. В таких местах, как Фриленды, он рассуждал верно. И всё же я не оправдал его надежд.
200	60	В каждой семье свои беды. Живите так, как вам хочется.
200	61	В юности мы были очень близки. Возвращаясь из странствий, он всегда привозил мне что-нибудь редкое и любопытное. Эльфийские лепёшки из Гринтауна, редкие руды с Серых Холмов, а всего памятнее — огромный краб, которого он привёз из Лейксайда. Он взялся за щедрую награду помочь тамошнему богатому купцу с усадьбой у озера, которую считали проклятой. Они с товарищем спустились под воду и обнаружили, что под домом устроил гнездо гигантский краб. Он умел рассказать так, что заслушаешься.
225	1	И запомни: с бандой не дури. А то смотри, как бы без рук не остаться.
225	2	Кто вы такой?
225	3	Расскажите о себе и о своей банде.
225	5	Неподалёку отсюда есть священник по имени Рул. Она желает вам смерти.
225	7	Почему в переулке не видно Арно?
225	9	Да, именно за этим я здесь.
225	11	(Достать оружие) Подумайте дважды. Я здесь, чтобы отделить вас от вашей гнилой головы.
225	12	Ребята, за дело! Кто первым снесёт ему голову, тот и заберёт его добро!
225	16	Разуй глаза. Я тут главарь. Звать Диггори.
225	17	«Голубые Глаза» то, «Лицо Вурдалака» это. Пора и банде Уродливого переулка урвать свой кусок Стиррупа.
225	19	А тебе какое дело? Наши братья ходят, где хотят!
225	20	Рул, говоришь? Эта дрянь уже не раз мутила воду в Стиррупе. И она смеет желать мне смерти? Избавишь меня от этой блохи — заплачу 3 серебряные монеты.
225	21	Само собой, если тебе всё ещё охота меня убить — попробуй. Я уважаю людей с кишками, вот только мои братья не прочь их тебе выпустить.
225	22	У меня есть к вам ещё один вопрос.
225	23	Не тяни, выкладывай. Живо.
225	24	Ну, чего тебе, оборванец?
225	25	С Рул покончено.
225	26	Отлично. Наконец-то будет тихо. Эти серебряные монеты твои. Бери, не стесняйся.
225	30	Говорят, вы хладнокровно убили эльфа. И будто бы без всякой причины.
225	31	Говорят, вы с Арно не в ладах. Это правда?
225	32	Прощаю тебе такое вопиющее невежество. Видишь ли, мы совершили доброе дело. Этот хитрый эльф задолжал нам сотню золотых, но вместо того, чтобы вытрясти долг... я даровал ему скорый переход в следующую жизнь.
225	33	За что эльф вам задолжал?
225	34	Похоже, он и правда был кое в чём виноват.
225	35	(Достать оружие) Отправляйся в ад, бешеный дьявол.
225	36	Этого хитрого лесного жителя поймали на мошенничестве за игрой с моими людьми. По нашим правилам его оштрафовали на сотню золотых. По-хорошему следовало бы на пятьсот, но я решил его помиловать.
225	41	Хех, а что ты хочешь от меня услышать? Знай одно: в Стиррупе задеть любую из них — всё равно что напроситься на смерть.
225	42	Ха, ты Диггори за дурака держишь? Дело в том, что город сейчас под Голубыми Глазами, вот с ними мы и сталкиваемся чаще. И всё же банда Уродливого переулка предпочитает держаться в стороне. Нас не трогают — и мы не трогаем.
225	72	Я в Стиррупе недавно, и слух такой до меня дошёл. Хотите сказать, это неправда?
225	74	Ну надо же, повезло тебе. Я сегодня в добром расположении духа. А теперь проваливай, пока оно не переменилось.
225	75	Вы не знаете, где невольничий рынок?
225	78	[Запугивание] Слушайте, у меня с Туллио крупные дела. Где чёрный рынок, я всё равно узнаю. Только представьте, как он отнесётся к тому, что единственная помеха на его пути — вы.
225	80	Вот и хорошо, поговорим о деле.
225	81	[Успех] Ладно. В дела Туллио я лезть не хочу. Скажу тебе, где это.
225	82	[Провал: [var=Bargain]/3] Вот как? Правда? Ха... Дело есть дело, хоть Туллио, хоть моё. Нужны сведения — плати.
317	1	Здравствуйте, покупатель. Какие цветы вам угодно? Может быть, ещё какое-нибудь растительное сырьё?
317	2	Кто ты такой?
317	4	У тебя на столе горшок с колокольчиками. Почему?
317	5	Прощай.
317	6	Какой странный вопрос... разве цветам не место в цветочной лавке? Хотя этот цветок... и правда много для меня значит. Не хочу об этом говорить, это личное.
317	8	[Убеждение] У одной бедной женщины пропал муж — скорее всего, его убили. Колокольчик — пока единственная зацепка. Если ты согласишься помочь, у меня появится шанс поймать этого выродка.
317	9	При расследовании убийства мне попался колокольчик. Подозреваю, что ты имеешь к этому отношение.
317	10	О чём вы? Оставьте эти обвинения, ничего подобного я бы не сделал. Из вежливости я позволю вам остаться, но довольно нести вздор.
317	11	[Провал: [var=Persuade]/5] По-моему, никакого убийства и не было. Вы просто лезете в мою личную жизнь. Прекратите.
317	13	[Успех] *глубоко вздыхает* Ещё один пропавший? Увы... Хорошо, я расскажу вам свою историю, если это поможет вам поймать убийцу.
317	14	Счастливые дни кончились, когда я был подростком. Однажды моя мать внезапно и непонятно как исчезла. Её нигде не смогли найти. Потом пришли дурные вести, и вскоре «исчез» и отец... Я уцелел, но... остался один. До сих пор эта тень в моём сердце не рассеялась.
317	47	Счастливые дни кончились, когда я был подростком. Однажды моя мать внезапно и непонятно как исчезла. Её нигде не смогли найти. Потом пришли дурные вести, и вскоре «исчез» и отец... Я уцелел, но... остался один. До сих пор эта тень в моём сердце не рассеялась.
317	15	Меня зовут Барах, я торгую цветами и, разумеется... другим сырьём.
317	16	Дорогой мой покупатель, город этот шумный и беспорядочный, и мне он по душе. А моя лавка добавляет ему толику изящества.
317	17	Мне нужно купить кое-какое сырьё.
317	18	(Магазин) Конечно, что вам угодно?
317	19	Ты хорошо разбираешься в цветах и растениях?
317	20	Эльф, живущий среди людей? Редкость.
317	21	У эльфов, конечно, есть чутьё к природе. Но таких уж глубоких знаний о растениях у меня нет... нужно ещё многое изучить. Мои родители занимались цветами и травами куда основательнее, и я знаю лишь малую часть того, что знали они.
317	24	Прошу вас, берегите себя.
317	25	Хочу спросить тебя ещё кое о чём.
317	26	Да, прошу вас, дорогой покупатель.
317	34	Расскажи побольше про своих родителей.
317	37	Простите, мне не хочется об этом говорить. Позвольте оставить это при себе. Это не тема для беседы между делом.
317	39	Прекрасно... у вас есть вопросы?
317	42	Если колокольчик и правда связан с убийством, как вы настаиваете... Кладбищенский сторож Уолдер тоже иногда заходит за франжипани. Он мягкий старик и хорошо разбирается в цветах. Мы добрые друзья. Как он может быть убийцей? С такой мыслью я согласиться не могу.
317	43	(Конец) Спасибо за сведения, прощай.
317	46	Колокольчик был любимым цветком моей матери, я часто срывал несколько и ставил на стол в память о ней. С тех пор как она исчезла, у меня только это и осталось... память о ней. Хотел бы я, чтобы она была жива, но... ах да, история моих матери и отца. Когда они сошлись, на них давило и общество, и всё вокруг. Людям не нравилось, что эльфы и люди сходятся. Потом появился я, и они открыли эту цветочную лавку.
